54   93    DBV   ITWS Digital Velocity Product: 256 level/0.54 nm    UNU      UNU      13       UNU      UNU      UNU      
55   93    DBV   ITWS Digital Velocity Product: 256 level/0.54 nm    UNU      UNU      18       UNU      UNU      UNU      
56   93    DBV   ITWS Digital Velocity Product: 256 level/0.54 nm    UNU      UNU      24       UNU      UNU      UNU      
57   93    DBV   ITWS Digital Velocity Product: 256 level/0.54 nm    UNU      UNU      31       UNU      UNU      UNU      
58   93    DBV   ITWS Digital Velocity Product: 256 level/0.54 nm    UNU      UNU      40       UNU      UNU      UNU      
59   94    DR    Base Reflectivity Data Array Product: 256 level/0.  UNU      UNU      5        UNU      UNU      UNU      
60   94    DR    Base Reflectivity Data Array Product: 256 level/0.  UNU      UNU      9        UNU      UNU      UNU      
61   94    DR    Base Reflectivity Data Array Product: 256 level/0.  UNU      UNU      13       UNU      UNU      UNU      
62   94    DR    Base Reflectivity Data Array Product: 256 level/0.  UNU      UNU      18       UNU      UNU      UNU      
63   94    DR    Base Reflectivity Data Array Product: 256 level/0.  UNU      UNU      24       UNU      UNU      UNU      
64   94    DR    Base Reflectivity Data Array Product: 256 level/0.  UNU      UNU      31       UNU      UNU      UNU      
65   94    DR    Base Reflectivity Data Array Product: 256 level/0.  UNU      UNU      40       UNU      UNU      UNU      
66   99    DV    Base Velocity Data Array Product: 256 level/0.13 n  UNU      UNU      5        UNU      UNU      UNU      
67   99    DV    Base Velocity Data Array Product: 256 level/0.13 n  UNU      UNU      9        UNU      UNU      UNU      
68   99    DV    Base Velocity Data Array Product: 256 level/0.13 n  UNU      UNU      13       UNU      UNU      UNU      
69   99    DV    Base Velocity Data Array Product: 256 level/0.13 n  UNU      UNU      18       UNU      UNU      UNU      
70   99    DV    Base Velocity Data Array Product: 256 level/0.13 n  UNU      UNU      24       UNU      UNU      UNU      
71   99    DV    Base Velocity Data Array Product: 256 level/0.13 n  UNU      UNU      31       UNU      UNU      UNU      
72   99    DV    Base Velocity Data Array Product: 256 level/0.13 n  UNU      UNU      40       UNU      UNU      UNU      
73   78    OHP   Surface Rainfall Accumulation (1 hr): 16 level/1.1  UNU      UNU      UNU      UNU      UNU      UNU      
74   79    THP   Surface Rainfall Accumulation (3 hr): 16 level/1.1  UNU      UNU      UNU      UNU      UNU      UNU      
75   80    STP   Storm Total Rainfall Accumulation: 16 level/1.1 nm  UNU      UNU      UNU      UNU      UNU      UNU      
76   81    DPA   Hourly Digital Precip Array: 256 level              UNU      UNU      UNU      UNU      UNU      UNU      
77   82    SPD   Supplemental Precipitation Data                     UNU      UNU      UNU      UNU      UNU      UNU      
78   84    VAD   Velocity Azimuth Display: 8 level/5 kts             UNU      UNU      15       UNU      UNU      UNU      
79   113   PRC   Power Removed Control: 12 level/0.13 nm             UNU      UNU      5        UNU      UNU      UNU      
80   113   PRC   Power Removed Control: 12 level/0.13 nm             UNU      UNU      9        UNU      UNU      UNU      
81   113   PRC   Power Removed Control: 12 level/0.13 nm             UNU      UNU      13       UNU      UNU      UNU      
82   113   PRC   Power Removed Control: 12 level/0.13 nm             UNU      UNU      18       UNU      UNU      UNU      
83   113   PRC   Power Removed Control: 12 level/0.13 nm             UNU      UNU      24       UNU      UNU      UNU      
84   113   PRC   Power Removed Control: 12 level/0.13 nm             UNU      UNU      31       UNU      UNU      UNU      
85   113   PRC   Power Removed Control: 12 level/0.13 nm             UNU      UNU      40       UNU      UNU      UNU      
86   90    LRM   Layer Composite Reflectivity (Layer 3 Maximum): 8   UNU      UNU      UNU      UNU      UNU      UNU      
87   97    CRE   Composite Reflectivity Edited for AP: 16 level/0.5  UNU      UNU      UNU      UNU      UNU      UNU      
88   98    CRE   Composite Reflectivity Edited for AP: 16 level/2.2  UNU      UNU      UNU      UNU      UNU      UNU      
89   74    RCM   Radar Coded Message                                 UNU      UNU      UNU      UNU      UNU      UNU      
90   132   CLR   Clutter Likelihood Reflectivity: 11 level/0.54 nm   UNU      UNU      5        UNU      UNU      UNU      
